Pixel,Wavelength,Wavenumber,Processed
600,851.86,1000.00,2880.35
601,851.93,1001.00,3056.87
602,852.01,1002.00,3358.41
603,852.08,1003.00,3460.09
604,852.15,1004.00,3583.43
605,852.22,1005.00,3837.82
606,852.30,1006.00,3915.76
607,852.37,1007.00,4009.31
608,852.44,1008.00,4245.30
609,852.51,1009.00,4554.12
610,852.59,1010.00,4798.11
611,852.66,1011.00,5245.42
612,852.73,1012.00,5487.12
613,852.81,1013.00,6091.13
614,852.88,1014.00,6521.84
615,852.95,1015.00,7004.16
616,853.02,1016.00,7527.53
617,853.10,1017.00,7886.26
618,853.17,1018.00,7983.87
619,853.24,1019.00,8095.17
620,853.32,1020.00,8084.31
621,853.39,1021.00,7763.47
622,853.46,1022.00,7776.61
623,853.53,1023.00,7288.94
624,853.61,1024.00,7162.16
625,853.68,1025.00,6972.85
626,853.75,1026.00,6766.41
627,853.83,1027.00,6516.03
628,853.90,1028.00,6333.91
629,853.97,1029.00,6050.21
630,854.04,1030.00,6130.69
631,854.12,1031.00,5957.53
632,854.19,1032.00,6108.61
633,854.26,1033.00,6042.39
634,854.34,1034.00,6271.93
635,854.41,1035.00,6388.81
636,854.48,1036.00,6575.37
637,854.55,1037.00,6770.79
638,854.63,1038.00,6974.78
639,854.70,1039.00,7224.84
640,854.77,1040.00,7509.59
641,854.85,1041.00,7910.52
642,854.92,1042.00,8364.59
643,854.99,1043.00,8804.30
644,855.07,1044.00,9248.43
645,855.14,1045.00,9852.25
646,855.21,1046.00,10172.61
647,855.29,1047.00,10645.53
648,855.36,1048.00,11006.57
649,855.43,1049.00,11185.06
650,855.51,1050.00,11568.76
651,855.58,1051.00,11327.28
652,855.65,1052.00,11118.71
653,855.72,1053.00,10778.16
654,855.80,1054.00,10339.57
655,855.87,1055.00,9626.37
656,855.94,1056.00,8967.73
657,856.02,1057.00,8044.24
658,856.09,1058.00,7322.96
659,856.16,1059.00,6495.37
660,856.24,1060.00,5885.65
661,856.31,1061.00,5000.30
662,856.38,1062.00,4383.22
663,856.46,1063.00,3898.08
664,856.53,1064.00,3302.27
665,856.60,1065.00,2917.47
666,856.68,1066.00,2556.68
667,856.75,1067.00,2366.72
668,856.82,1068.00,2196.05
669,856.90,1069.00,2282.40
670,856.97,1070.00,2274.70
671,857.04,1071.00,2493.77
672,857.12,1072.00,2778.89
673,857.19,1073.00,3318.57
674,857.27,1074.00,3847.37
675,857.34,1075.00,4813.28
676,857.41,1076.00,5950.39
677,857.49,1077.00,7610.39
678,857.56,1078.00,9606.02
679,857.63,1079.00,12105.15
680,857.71,1080.00,15012.38
681,857.78,1081.00,18485.85
682,857.85,1082.00,21857.17
683,857.93,1083.00,25694.33
684,858.00,1084.00,28505.91
685,858.07,1085.00,30876.71
686,858.15,1086.00,32305.41
687,858.22,1087.00,32734.90
688,858.30,1088.00,32378.07
689,858.37,1089.00,30696.34
690,858.44,1090.00,28644.71
691,858.52,1091.00,26170.92
692,858.59,1092.00,23568.58
693,858.66,1093.00,20723.42
694,858.74,1094.00,18223.81
695,858.81,1095.00,15873.95
696,858.89,1096.00,14142.94
697,858.96,1097.00,12582.49
698,859.03,1098.00,11354.81
699,859.11,1099.00,10452.11
700,859.18,1100.00,9743.40
701,859.25,1101.00,9342.09
702,859.33,1102.00,9127.29
703,859.40,1103.00,8959.68
704,859.48,1104.00,9241.72
705,859.55,1105.00,9490.59
706,859.62,1106.00,9897.06
707,859.70,1107.00,10350.23
708,859.77,1108.00,10968.76
709,859.85,1109.00,11548.41
710,859.92,1110.00,12474.22
711,859.99,1111.00,12909.28
712,860.07,1112.00,13695.02
713,860.14,1113.00,14140.05
714,860.22,1114.00,14553.68
715,860.29,1115.00,14834.35
716,860.36,1116.00,15138.53
717,860.44,1117.00,14963.73
718,860.51,1118.00,14726.52
719,860.59,1119.00,14418.57
720,860.66,1120.00,14260.44
721,860.73,1121.00,13836.37
722,860.81,1122.00,13372.63
723,860.88,1123.00,13069.41
724,860.96,1124.00,12889.53
725,861.03,1125.00,12567.56
726,861.10,1126.00,12561.69
727,861.18,1127.00,12499.57
728,861.25,1128.00,12878.23
729,861.33,1129.00,13310.54
730,861.40,1130.00,13647.58
731,861.47,1131.00,14400.31
732,861.55,1132.00,15159.95
733,861.62,1133.00,16028.54
734,861.70,1134.00,16624.65
735,861.77,1135.00,17483.82
736,861.85,1136.00,18176.72
737,861.92,1137.00,18700.66
738,861.99,1138.00,18750.63
739,862.07,1139.00,18718.60
740,862.14,1140.00,18534.02
741,862.22,1141.00,17935.30
742,862.29,1142.00,16871.04
743,862.37,1143.00,15864.74
744,862.44,1144.00,14556.68
745,862.52,1145.00,13538.20
746,862.59,1146.00,12054.77
747,862.66,1147.00,10873.12
748,862.74,1148.00,9558.86
749,862.81,1149.00,8527.74
750,862.89,1150.00,7765.49
751,862.96,1151.00,6990.74
752,863.04,1152.00,6364.05
753,863.11,1153.00,5890.58
754,863.19,1154.00,5492.74
755,863.26,1155.00,5082.25
756,863.33,1156.00,5052.46
757,863.41,1157.00,4809.34
758,863.48,1158.00,4808.83
759,863.56,1159.00,4691.23
760,863.63,1160.00,4755.71
761,863.71,1161.00,4590.44
762,863.78,1162.00,4409.48
763,863.86,1163.00,4415.28
764,863.93,1164.00,4060.00
765,864.01,1165.00,3938.09
766,864.08,1166.00,3575.60
767,864.15,1167.00,3202.78
768,864.23,1168.00,2936.84
769,864.30,1169.00,2708.67
770,864.38,1170.00,2521.89
771,864.45,1171.00,2174.43
772,864.53,1172.00,1951.88
773,864.60,1173.00,1895.42
774,864.68,1174.00,1638.30
775,864.75,1175.00,1430.89
776,864.83,1176.00,1315.68
777,864.90,1177.00,1238.45
778,864.98,1178.00,997.80
779,865.05,1179.00,1002.71
780,865.13,1180.00,660.30
781,865.20,1181.00,692.71
782,865.28,1182.00,464.64
783,865.35,1183.00,313.85
784,865.43,1184.00,233.95
785,865.50,1185.00,205.33
786,865.58,1186.00,185.54
787,865.65,1187.00,180.63
788,865.73,1188.00,171.29
789,865.80,1189.00,186.82
790,865.88,1190.00,172.30
791,865.95,1191.00,180.43
792,866.03,1192.00,179.40
793,866.10,1193.00,229.51
794,866.18,1194.00,251.97
795,866.25,1195.00,349.85
796,866.33,1196.00,403.96
797,866.40,1197.00,488.23
798,866.48,1198.00,524.89
799,866.55,1199.00,704.10
800,866.63,1200.00,758.42
801,866.70,1201.00,1038.06
802,866.78,1202.00,1131.53
803,866.85,1203.00,1342.52
804,866.93,1204.00,1529.37
805,867.00,1205.00,1694.01
806,867.08,1206.00,1729.35
807,867.15,1207.00,1933.00
808,867.23,1208.00,1846.01
809,867.30,1209.00,1816.38
810,867.38,1210.00,1938.38
811,867.45,1211.00,1827.61
812,867.53,1212.00,1883.62
813,867.60,1213.00,1866.52
814,867.68,1214.00,1888.67
815,867.75,1215.00,1865.47
816,867.83,1216.00,1895.71
817,867.90,1217.00,1839.57
818,867.98,1218.00,1909.30
819,868.06,1219.00,1970.71
820,868.13,1220.00,2065.63
821,868.21,1221.00,1912.06
822,868.28,1222.00,2012.41
823,868.36,1223.00,2061.11
824,868.43,1224.00,2072.48
825,868.51,1225.00,2049.46
826,868.58,1226.00,2110.82
827,868.66,1227.00,2092.51
828,868.73,1228.00,2160.30
829,868.81,1229.00,2111.88
830,868.89,1230.00,2085.73
831,868.96,1231.00,2133.68
832,869.04,1232.00,2162.55
833,869.11,1233.00,2113.93
834,869.19,1234.00,2180.14
835,869.26,1235.00,2106.83
836,869.34,1236.00,2157.44
837,869.41,1237.00,2276.14
838,869.49,1238.00,2263.35
839,869.57,1239.00,2446.91
840,869.64,1240.00,2518.73
841,869.72,1241.00,2650.34
842,869.79,1242.00,2739.00
843,869.87,1243.00,2962.39
844,869.94,1244.00,3308.61
845,870.02,1245.00,3631.60
846,870.09,1246.00,3943.55
847,870.17,1247.00,4274.12
848,870.25,1248.00,4556.32
849,870.32,1249.00,5035.37
850,870.40,1250.00,5420.90
851,870.47,1251.00,5966.06
852,870.55,1252.00,6547.04
853,870.63,1253.00,7222.43
854,870.70,1254.00,8083.94
855,870.78,1255.00,9009.55
856,870.85,1256.00,9660.74
857,870.93,1257.00,10607.66
858,871.00,1258.00,11584.42
859,871.08,1259.00,12312.92
860,871.16,1260.00,12939.74
861,871.23,1261.00,13412.69
862,871.31,1262.00,13988.72
863,871.38,1263.00,14165.89
864,871.46,1264.00,14115.37
865,871.54,1265.00,13919.17
866,871.61,1266.00,13725.00
867,871.69,1267.00,13271.46
868,871.76,1268.00,12684.82
869,871.84,1269.00,12052.94
870,871.92,1270.00,11516.01
871,871.99,1271.00,10841.50
872,872.07,1272.00,10309.93
873,872.14,1273.00,9784.93
874,872.22,1274.00,9365.95
875,872.30,1275.00,8894.00
876,872.37,1276.00,8268.43
877,872.45,1277.00,7943.91
878,872.52,1278.00,7539.64
879,872.60,1279.00,7164.23
880,872.68,1280.00,6889.24
881,872.75,1281.00,6671.87
882,872.83,1282.00,6610.58
883,872.91,1283.00,6412.28
884,872.98,1284.00,6270.20
885,873.06,1285.00,6200.01
886,873.13,1286.00,6048.00
887,873.21,1287.00,5963.96
888,873.29,1288.00,6017.61
889,873.36,1289.00,5964.21
890,873.44,1290.00,6146.34
891,873.52,1291.00,5949.03
892,873.59,1292.00,5936.84
893,873.67,1293.00,6005.03
894,873.74,1294.00,5941.02
895,873.82,1295.00,5875.84
896,873.90,1296.00,5873.59
897,873.97,1297.00,5767.36
898,874.05,1298.00,5717.86
899,874.13,1299.00,5493.97
900,874.20,1300.00,5323.91
901,874.28,1301.00,5178.60
902,874.36,1302.00,4907.24
903,874.43,1303.00,4683.36
904,874.51,1304.00,4600.61
905,874.58,1305.00,4295.33
906,874.66,1306.00,4113.05
907,874.74,1307.00,3987.52
908,874.81,1308.00,3937.34
909,874.89,1309.00,3765.20
910,874.97,1310.00,3615.67
911,875.04,1311.00,3696.22
912,875.12,1312.00,3685.92
913,875.20,1313.00,3750.28
914,875.27,1314.00,3761.49
915,875.35,1315.00,3953.45
916,875.43,1316.00,4206.58
917,875.50,1317.00,4655.13
918,875.58,1318.00,5073.11
