Pixel,Wavelength,Wavenumber,Processed
169,821.69,569.00,19.83
170,821.76,570.00,14.04
171,821.83,571.00,8.57
172,821.90,572.00,2.96
173,821.96,573.00,12.59
174,822.03,574.00,10.79
175,822.10,575.00,0.00
176,822.17,576.00,11.99
177,822.23,577.00,19.67
178,822.30,578.00,23.96
179,822.37,579.00,14.38
180,822.44,580.00,42.82
181,822.50,581.00,34.29
182,822.57,582.00,49.95
183,822.64,583.00,27.37
184,822.71,584.00,44.21
185,822.77,585.00,42.52
186,822.84,586.00,36.07
187,822.91,587.00,23.45
188,822.98,588.00,20.23
189,823.05,589.00,43.84
190,823.11,590.00,32.56
191,823.18,591.00,31.96
192,823.25,592.00,39.66
193,823.32,593.00,50.32
194,823.38,594.00,56.44
195,823.45,595.00,61.69
196,823.52,596.00,85.64
197,823.59,597.00,75.14
198,823.66,598.00,65.48
199,823.72,599.00,57.94
200,823.79,600.00,53.00
201,823.86,601.00,42.05
202,823.93,602.00,37.43
203,823.99,603.00,30.49
204,824.06,604.00,27.92
205,824.13,605.00,46.89
206,824.20,606.00,40.34
207,824.27,607.00,22.88
208,824.33,608.00,27.87
209,824.40,609.00,48.31
210,824.47,610.00,57.02
211,824.54,611.00,62.26
212,824.61,612.00,87.89
213,824.67,613.00,69.30
214,824.74,614.00,87.01
215,824.81,615.00,64.52
216,824.88,616.00,64.49
217,824.95,617.00,62.98
218,825.01,618.00,49.21
219,825.08,619.00,28.90
220,825.15,620.00,22.43
221,825.22,621.00,34.27
222,825.29,622.00,27.27
223,825.35,623.00,14.62
224,825.42,624.00,23.50
225,825.49,625.00,21.79
226,825.56,626.00,24.40
227,825.63,627.00,25.10
228,825.70,628.00,42.62
229,825.76,629.00,21.57
230,825.83,630.00,44.01
231,825.90,631.00,23.46
232,825.97,632.00,31.53
233,826.04,633.00,23.28
234,826.10,634.00,19.39
235,826.17,635.00,19.66
236,826.24,636.00,20.88
237,826.31,637.00,27.99
238,826.38,638.00,14.85
239,826.45,639.00,27.14
240,826.51,640.00,11.18
241,826.58,641.00,29.65
242,826.65,642.00,35.32
243,826.72,643.00,45.34
244,826.79,644.00,70.85
245,826.86,645.00,51.63
246,826.92,646.00,76.18
247,826.99,647.00,64.21
248,827.06,648.00,56.80
249,827.13,649.00,61.72
250,827.20,650.00,43.69
251,827.27,651.00,39.65
252,827.34,652.00,24.42
253,827.40,653.00,36.91
254,827.47,654.00,23.42
255,827.54,655.00,26.79
256,827.61,656.00,8.43
257,827.68,657.00,18.44
258,827.75,658.00,25.29
259,827.81,659.00,26.94
260,827.88,660.00,36.20
261,827.95,661.00,29.70
262,828.02,662.00,55.37
263,828.09,663.00,24.96
264,828.16,664.00,43.97
265,828.23,665.00,31.72
266,828.29,666.00,33.31
267,828.36,667.00,15.24
268,828.43,668.00,18.45
269,828.50,669.00,28.98
270,828.57,670.00,22.41
271,828.64,671.00,9.53
272,828.71,672.00,5.10
273,828.78,673.00,7.98
274,828.84,674.00,17.81
275,828.91,675.00,23.80
276,828.98,676.00,42.70
277,829.05,677.00,20.12
278,829.12,678.00,55.13
279,829.19,679.00,32.26
280,829.26,680.00,33.79
281,829.32,681.00,38.86
282,829.39,682.00,20.69
283,829.46,683.00,17.64
284,829.53,684.00,27.17
285,829.60,685.00,16.62
286,829.67,686.00,16.28
287,829.74,687.00,1.81
288,829.81,688.00,7.86
289,829.88,689.00,8.81
290,829.94,690.00,17.51
291,830.01,691.00,21.17
292,830.08,692.00,37.11
293,830.15,693.00,11.07
294,830.22,694.00,37.14
295,830.29,695.00,17.59
296,830.36,696.00,26.40
297,830.43,697.00,28.65
298,830.50,698.00,9.97
299,830.56,699.00,28.21
300,830.63,700.00,23.89
301,830.70,701.00,28.14
302,830.77,702.00,30.66
303,830.84,703.00,0.00
304,830.91,704.00,18.57
305,830.98,705.00,23.43
306,831.05,706.00,31.69
307,831.12,707.00,30.06
308,831.19,708.00,44.61
309,831.26,709.00,22.87
310,831.32,710.00,34.65
311,831.39,711.00,11.91
312,831.46,712.00,10.29
313,831.53,713.00,18.69
314,831.60,714.00,4.60
315,831.67,715.00,11.41
316,831.74,716.00,11.84
317,831.81,717.00,18.67
318,831.88,718.00,15.20
319,831.95,719.00,1.05
320,832.02,720.00,0.00
321,832.09,721.00,35.78
322,832.15,722.00,33.39
323,832.22,723.00,50.55
324,832.29,724.00,82.05
325,832.36,725.00,47.62
326,832.43,726.00,66.30
327,832.50,727.00,26.96
328,832.57,728.00,0.39
329,832.64,729.00,15.01
330,832.71,730.00,2.57
331,832.78,731.00,0.53
332,832.85,732.00,3.98
333,832.92,733.00,3.32
334,832.99,734.00,2.42
335,833.06,735.00,0.00
336,833.13,736.00,0.00
337,833.19,737.00,4.29
338,833.26,738.00,6.95
339,833.33,739.00,0.00
340,833.40,740.00,38.09
341,833.47,741.00,19.03
342,833.54,742.00,66.67
343,833.61,743.00,0.00
344,833.68,744.00,12.41
345,833.75,745.00,13.14
346,833.82,746.00,6.07
347,833.89,747.00,0.00
348,833.96,748.00,0.00
349,834.03,749.00,1.92
350,834.10,750.00,0.04
351,834.17,751.00,0.00
352,834.24,752.00,0.00
353,834.31,753.00,0.30
354,834.38,754.00,1.50
355,834.45,755.00,0.00
356,834.52,756.00,8.17
357,834.59,757.00,4.99
358,834.65,758.00,22.23
359,834.72,759.00,11.13
360,834.79,760.00,21.68
361,834.86,761.00,22.96
362,834.93,762.00,16.45
363,835.00,763.00,24.56
364,835.07,764.00,16.14
365,835.14,765.00,48.51
366,835.21,766.00,28.79
367,835.28,767.00,27.45
368,835.35,768.00,24.64
369,835.42,769.00,36.15
370,835.49,770.00,28.78
371,835.56,771.00,21.64
372,835.63,772.00,57.49
373,835.70,773.00,25.72
374,835.77,774.00,47.66
375,835.84,775.00,33.10
376,835.91,776.00,26.50
377,835.98,777.00,18.39
378,836.05,778.00,12.36
379,836.12,779.00,10.70
380,836.19,780.00,6.02
381,836.26,781.00,14.77
382,836.33,782.00,8.23
383,836.40,783.00,5.53
384,836.47,784.00,1.10
385,836.54,785.00,9.12
386,836.61,786.00,13.90
387,836.68,787.00,10.71
388,836.75,788.00,25.42
389,836.82,789.00,12.58
390,836.89,790.00,32.83
391,836.96,791.00,20.94
392,837.03,792.00,34.11
393,837.10,793.00,21.95
394,837.17,794.00,22.47
395,837.24,795.00,29.34
396,837.31,796.00,16.59
397,837.38,797.00,27.20
398,837.45,798.00,34.41
399,837.52,799.00,14.63
400,837.59,800.00,16.67
401,837.66,801.00,22.31
402,837.73,802.00,30.54
403,837.80,803.00,24.05
404,837.87,804.00,40.06
405,837.94,805.00,29.29
406,838.01,806.00,51.97
407,838.08,807.00,37.06
408,838.15,808.00,39.57
409,838.22,809.00,45.17
410,838.29,810.00,31.94
411,838.36,811.00,27.81
412,838.43,812.00,21.28
413,838.50,813.00,18.74
414,838.57,814.00,22.47
415,838.64,815.00,12.62
416,838.72,816.00,3.06
417,838.79,817.00,8.93
418,838.86,818.00,10.00
419,838.93,819.00,8.61
420,839.00,820.00,15.16
421,839.07,821.00,5.21
422,839.14,822.00,18.39
423,839.21,823.00,15.21
424,839.28,824.00,25.73
425,839.35,825.00,33.35
426,839.42,826.00,39.50
427,839.49,827.00,64.21
428,839.56,828.00,43.95
429,839.63,829.00,49.26
430,839.70,830.00,43.65
431,839.77,831.00,77.86
432,839.84,832.00,40.13
433,839.91,833.00,37.47
434,839.98,834.00,55.98
435,840.05,835.00,28.55
436,840.12,836.00,53.76
437,840.19,837.00,24.38
438,840.27,838.00,32.18
439,840.34,839.00,22.14
440,840.41,840.00,20.14
441,840.48,841.00,9.83
442,840.55,842.00,11.34
443,840.62,843.00,2.12
444,840.69,844.00,1.57
445,840.76,845.00,0.46
446,840.83,846.00,0.66
447,840.90,847.00,0.00
448,840.97,848.00,0.00
449,841.04,849.00,0.00
450,841.11,850.00,0.00
451,841.18,851.00,0.00
452,841.26,852.00,0.00
453,841.33,853.00,0.00
454,841.40,854.00,0.03
455,841.47,855.00,0.00
456,841.54,856.00,0.00
457,841.61,857.00,0.00
458,841.68,858.00,0.15
459,841.75,859.00,0.00
460,841.82,860.00,0.00
461,841.89,861.00,5.18
462,841.96,862.00,5.93
463,842.03,863.00,0.00
464,842.11,864.00,5.69
465,842.18,865.00,0.67
466,842.25,866.00,16.10
467,842.32,867.00,0.00
468,842.39,868.00,17.87
469,842.46,869.00,3.67
470,842.53,870.00,8.39
471,842.60,871.00,2.14
472,842.67,872.00,20.95
473,842.74,873.00,8.09
474,842.82,874.00,20.52
475,842.89,875.00,22.18
476,842.96,876.00,33.66
477,843.03,877.00,48.20
478,843.10,878.00,43.66
479,843.17,879.00,68.75
480,843.24,880.00,23.58
481,843.31,881.00,49.09
482,843.38,882.00,41.43
483,843.45,883.00,37.75
484,843.53,884.00,23.72
485,843.60,885.00,13.38
486,843.67,886.00,13.84
487,843.74,887.00,0.00
488,843.81,888.00,7.77
489,843.88,889.00,0.00
490,843.95,890.00,0.73
491,844.02,891.00,0.00
492,844.10,892.00,0.42
493,844.17,893.00,0.02
494,844.24,894.00,0.00
495,844.31,895.00,0.00
496,844.38,896.00,0.00
497,844.45,897.00,0.75
498,844.52,898.00,3.81
499,844.59,899.00,0.00
500,844.67,900.00,0.00
501,844.74,901.00,5.55
502,844.81,902.00,10.01
503,844.88,903.00,0.00
504,844.95,904.00,6.20
505,845.02,905.00,0.00
506,845.09,906.00,4.06
507,845.17,907.00,0.00
508,845.24,908.00,0.00
509,845.31,909.00,5.80
510,845.38,910.00,0.54
511,845.45,911.00,6.41
512,845.52,912.00,11.94
513,845.59,913.00,22.56
514,845.67,914.00,21.88
515,845.74,915.00,20.97
516,845.81,916.00,41.10
517,845.88,917.00,47.90
518,845.95,918.00,70.28
519,846.02,919.00,53.26
520,846.10,920.00,56.75
521,846.17,921.00,45.76
522,846.24,922.00,77.83
523,846.31,923.00,7.75
524,846.38,924.00,7.04
525,846.45,925.00,33.52
526,846.53,926.00,30.64
527,846.60,927.00,28.16
528,846.67,928.00,17.83
529,846.74,929.00,19.31
530,846.81,930.00,20.46
531,846.88,931.00,26.57
532,846.96,932.00,37.63
533,847.03,933.00,33.99
534,847.10,934.00,47.00
535,847.17,935.00,47.16
536,847.24,936.00,6.93
537,847.31,937.00,42.37
538,847.39,938.00,69.76
539,847.46,939.00,46.80
540,847.53,940.00,46.85
541,847.60,941.00,0.69
542,847.67,942.00,31.13
543,847.75,943.00,7.55
544,847.82,944.00,9.55
545,847.89,945.00,4.34
546,847.96,946.00,11.95
547,848.03,947.00,5.27
548,848.10,948.00,7.45
549,848.18,949.00,5.10
550,848.25,950.00,8.96
551,848.32,951.00,5.45
552,848.39,952.00,10.88
553,848.46,953.00,24.83
554,848.54,954.00,38.26
555,848.61,955.00,41.55
556,848.68,956.00,90.47
557,848.75,957.00,126.13
558,848.82,958.00,181.27
559,848.90,959.00,245.37
560,848.97,960.00,286.80
561,849.04,961.00,301.76
562,849.11,962.00,374.49
563,849.18,963.00,433.44
564,849.26,964.00,486.21
565,849.33,965.00,500.85
566,849.40,966.00,469.03
567,849.47,967.00,466.92
568,849.55,968.00,448.55
569,849.62,969.00,434.38
570,849.69,970.00,400.29
571,849.76,971.00,420.60
572,849.83,972.00,389.93
573,849.91,973.00,376.80
574,849.98,974.00,382.76
575,850.05,975.00,416.70
576,850.12,976.00,449.30
577,850.20,977.00,450.74
578,850.27,978.00,487.37
579,850.34,979.00,568.59
580,850.41,980.00,571.04
581,850.48,981.00,627.47
582,850.56,982.00,683.40
583,850.63,983.00,752.29
584,850.70,984.00,831.85
585,850.77,985.00,898.57
586,850.85,986.00,960.84
587,850.92,987.00,1027.32
588,850.99,988.00,1095.11
589,851.06,989.00,1157.37
590,851.14,990.00,1244.06
591,851.21,991.00,1318.05
592,851.28,992.00,1381.98
593,851.35,993.00,1427.91
594,851.43,994.00,1567.56
595,851.50,995.00,1593.84
596,851.57,996.00,1694.87
597,851.64,997.00,1792.05
598,851.72,998.00,1884.27
599,851.79,999.00,2121.37
600,851.86,1000.00,2236.40
601,851.93,1001.00,2526.85
602,852.01,1002.00,2678.84
603,852.08,1003.00,2955.62
604,852.15,1004.00,3289.01
605,852.22,1005.00,3630.16
606,852.30,1006.00,3813.73
607,852.37,1007.00,4331.66
608,852.44,1008.00,4546.08
609,852.51,1009.00,5076.91
610,852.59,1010.00,5431.99
611,852.66,1011.00,5888.61
612,852.73,1012.00,6275.80
613,852.81,1013.00,6873.12
614,852.88,1014.00,7558.46
615,852.95,1015.00,8301.72
616,853.02,1016.00,9013.95
617,853.10,1017.00,9990.51
618,853.17,1018.00,10936.19
619,853.24,1019.00,12030.45
620,853.32,1020.00,13347.52
621,853.39,1021.00,14723.78
622,853.46,1022.00,16274.51
623,853.53,1023.00,17936.03
624,853.61,1024.00,19938.95
625,853.68,1025.00,21927.45
626,853.75,1026.00,23776.33
627,853.83,1027.00,25944.14
628,853.90,1028.00,27782.66
629,853.97,1029.00,29535.45
630,854.04,1030.00,31095.78
631,854.12,1031.00,32488.36
632,854.19,1032.00,33271.48
633,854.26,1033.00,33910.80
634,854.34,1034.00,34110.82
635,854.41,1035.00,33801.26
636,854.48,1036.00,33214.67
637,854.55,1037.00,32196.59
638,854.63,1038.00,30916.00
639,854.70,1039.00,29444.19
640,854.77,1040.00,27693.56
641,854.85,1041.00,25780.21
642,854.92,1042.00,24038.13
643,854.99,1043.00,21979.84
644,855.07,1044.00,20304.34
645,855.14,1045.00,18422.92
646,855.21,1046.00,16871.44
647,855.29,1047.00,15304.14
648,855.36,1048.00,13860.80
649,855.43,1049.00,12503.94
650,855.51,1050.00,11499.96
651,855.58,1051.00,10454.33
652,855.65,1052.00,9520.09
653,855.72,1053.00,8623.55
654,855.80,1054.00,8080.30
655,855.87,1055.00,7291.09
656,855.94,1056.00,6626.91
657,856.02,1057.00,6199.66
658,856.09,1058.00,5638.39
659,856.16,1059.00,5237.46
660,856.24,1060.00,4898.43
661,856.31,1061.00,4638.98
662,856.38,1062.00,4501.36
663,856.46,1063.00,4069.85
664,856.53,1064.00,3950.22
665,856.60,1065.00,3736.86
666,856.68,1066.00,3584.40
667,856.75,1067.00,3433.36
668,856.82,1068.00,3295.04
669,856.90,1069.00,3171.49
670,856.97,1070.00,3083.60
671,857.04,1071.00,3040.07
672,857.12,1072.00,2957.39
673,857.19,1073.00,2847.15
674,857.27,1074.00,2781.65
675,857.34,1075.00,2666.35
676,857.41,1076.00,2641.72
677,857.49,1077.00,2430.43
678,857.56,1078.00,2337.46
679,857.63,1079.00,2245.21
680,857.71,1080.00,2190.13
681,857.78,1081.00,2105.26
682,857.85,1082.00,2063.80
683,857.93,1083.00,2078.80
684,858.00,1084.00,1991.30
685,858.07,1085.00,2019.17
686,858.15,1086.00,2007.29
687,858.22,1087.00,2050.48
688,858.30,1088.00,2106.68
689,858.37,1089.00,2165.66
690,858.44,1090.00,2184.17
691,858.52,1091.00,2273.44
692,858.59,1092.00,2398.21
693,858.66,1093.00,2424.54
694,858.74,1094.00,2525.31
695,858.81,1095.00,2567.00
696,858.89,1096.00,2724.12
697,858.96,1097.00,2830.08
698,859.03,1098.00,2888.93
699,859.11,1099.00,2975.54
700,859.18,1100.00,3070.31
701,859.25,1101.00,3057.86
702,859.33,1102.00,3157.32
703,859.40,1103.00,3182.12
704,859.48,1104.00,3254.74
705,859.55,1105.00,3261.38
706,859.62,1106.00,3337.54
707,859.70,1107.00,3402.59
708,859.77,1108.00,3401.13
709,859.85,1109.00,3397.58
710,859.92,1110.00,3479.90
711,859.99,1111.00,3442.60
712,860.07,1112.00,3535.46
713,860.14,1113.00,3545.69
714,860.22,1114.00,3541.28
715,860.29,1115.00,3555.31
716,860.36,1116.00,3588.22
717,860.44,1117.00,3521.71
718,860.51,1118.00,3475.17
719,860.59,1119.00,3288.11
720,860.66,1120.00,3290.54
721,860.73,1121.00,3099.55
722,860.81,1122.00,3011.51
723,860.88,1123.00,2837.44
724,860.96,1124.00,2781.43
725,861.03,1125.00,2576.36
726,861.10,1126.00,2447.45
727,861.18,1127.00,2344.78
728,861.25,1128.00,2267.49
729,861.33,1129.00,2217.46
730,861.40,1130.00,2117.42
731,861.47,1131.00,2095.42
732,861.55,1132.00,2014.81
733,861.62,1133.00,2042.69
734,861.70,1134.00,1991.55
735,861.77,1135.00,1903.50
736,861.85,1136.00,1916.15
737,861.92,1137.00,1909.49
738,861.99,1138.00,1904.79
739,862.07,1139.00,1842.57
740,862.14,1140.00,1864.21
741,862.22,1141.00,1795.75
742,862.29,1142.00,1780.65
743,862.37,1143.00,1717.79
744,862.44,1144.00,1736.67
745,862.52,1145.00,1710.68
746,862.59,1146.00,1769.22
747,862.66,1147.00,1645.38
748,862.74,1148.00,1657.01
749,862.81,1149.00,1641.93
750,862.89,1150.00,1581.93
751,862.96,1151.00,1481.79
752,863.04,1152.00,1525.36
753,863.11,1153.00,1553.35
754,863.19,1154.00,1578.61
755,863.26,1155.00,1573.83
756,863.33,1156.00,1573.99
757,863.41,1157.00,1567.45
758,863.48,1158.00,1585.83
759,863.56,1159.00,1574.90
760,863.63,1160.00,1584.25
761,863.71,1161.00,1537.33
762,863.78,1162.00,1576.50
763,863.86,1163.00,1513.12
764,863.93,1164.00,1454.44
765,864.01,1165.00,1426.58
766,864.08,1166.00,1354.04
767,864.15,1167.00,1280.32
768,864.23,1168.00,1247.05
769,864.30,1169.00,1267.57
770,864.38,1170.00,1193.83
771,864.45,1171.00,1192.12
772,864.53,1172.00,1126.92
773,864.60,1173.00,1102.79
774,864.68,1174.00,1064.10
775,864.75,1175.00,1022.26
776,864.83,1176.00,1002.65
777,864.90,1177.00,921.08
778,864.98,1178.00,928.49
779,865.05,1179.00,826.79
780,865.13,1180.00,791.97
781,865.20,1181.00,739.10
782,865.28,1182.00,699.01
783,865.35,1183.00,654.62
784,865.43,1184.00,624.07
785,865.50,1185.00,549.82
786,865.58,1186.00,563.74
787,865.65,1187.00,536.97
788,865.73,1188.00,515.02
789,865.80,1189.00,531.29
790,865.88,1190.00,469.22
791,865.95,1191.00,459.71
792,866.03,1192.00,416.79
793,866.10,1193.00,405.73
794,866.18,1194.00,439.38
795,866.25,1195.00,342.98
796,866.33,1196.00,356.66
797,866.40,1197.00,337.94
798,866.48,1198.00,279.29
799,866.55,1199.00,270.22
800,866.63,1200.00,245.47
801,866.70,1201.00,152.17
802,866.78,1202.00,211.52
803,866.85,1203.00,180.19
804,866.93,1204.00,166.05
805,867.00,1205.00,189.75
806,867.08,1206.00,156.72
807,867.15,1207.00,169.83
808,867.23,1208.00,163.34
809,867.30,1209.00,153.17
810,867.38,1210.00,197.70
811,867.45,1211.00,137.90
812,867.53,1212.00,137.68
813,867.60,1213.00,138.30
814,867.68,1214.00,114.54
815,867.75,1215.00,133.43
816,867.83,1216.00,103.35
817,867.90,1217.00,25.43
818,867.98,1218.00,49.06
819,868.06,1219.00,42.02
820,868.13,1220.00,14.12
821,868.21,1221.00,25.05
822,868.28,1222.00,31.91
823,868.36,1223.00,27.81
824,868.43,1224.00,72.32
825,868.51,1225.00,38.44
826,868.58,1226.00,63.25
827,868.66,1227.00,36.98
828,868.73,1228.00,41.16
829,868.81,1229.00,39.32
830,868.89,1230.00,49.97
831,868.96,1231.00,45.35
832,869.04,1232.00,34.31
833,869.11,1233.00,7.04
834,869.19,1234.00,8.65
835,869.26,1235.00,7.90
836,869.34,1236.00,6.09
837,869.41,1237.00,5.67
838,869.49,1238.00,8.98
839,869.57,1239.00,0.00
840,869.64,1240.00,4.89
841,869.72,1241.00,0.65
842,869.79,1242.00,9.73
843,869.87,1243.00,6.09
844,869.94,1244.00,5.55
845,870.02,1245.00,6.02
846,870.09,1246.00,6.86
847,870.17,1247.00,1.08
848,870.25,1248.00,12.61
849,870.32,1249.00,17.00
850,870.40,1250.00,37.81
851,870.47,1251.00,19.72
852,870.55,1252.00,20.62
853,870.63,1253.00,32.20
854,870.70,1254.00,43.52
855,870.78,1255.00,0.00
856,870.85,1256.00,35.80
857,870.93,1257.00,16.17
858,871.00,1258.00,45.12
859,871.08,1259.00,16.91
860,871.16,1260.00,2.14
861,871.23,1261.00,6.49
862,871.31,1262.00,14.87
863,871.38,1263.00,9.72
864,871.46,1264.00,16.13
865,871.54,1265.00,18.92
866,871.61,1266.00,43.19
867,871.69,1267.00,11.57
868,871.76,1268.00,32.27
869,871.84,1269.00,27.22
870,871.92,1270.00,46.60
871,871.99,1271.00,0.00
872,872.07,1272.00,37.66
873,872.14,1273.00,26.34
874,872.22,1274.00,44.97
875,872.30,1275.00,25.46
876,872.37,1276.00,8.30
877,872.45,1277.00,22.41
878,872.52,1278.00,25.38
879,872.60,1279.00,38.29
880,872.68,1280.00,37.60
881,872.75,1281.00,46.34
882,872.83,1282.00,59.82
883,872.91,1283.00,51.99
884,872.98,1284.00,64.35
885,873.06,1285.00,77.66
886,873.13,1286.00,82.47
887,873.21,1287.00,68.18
888,873.29,1288.00,73.11
889,873.36,1289.00,71.98
890,873.44,1290.00,96.50
891,873.52,1291.00,90.53
892,873.59,1292.00,66.50
893,873.67,1293.00,67.78
894,873.74,1294.00,67.33
895,873.82,1295.00,87.16
896,873.90,1296.00,65.13
897,873.97,1297.00,76.25
898,874.05,1298.00,95.87
899,874.13,1299.00,91.50
900,874.20,1300.00,95.93
901,874.28,1301.00,96.05
902,874.36,1302.00,118.28
903,874.43,1303.00,114.96
904,874.51,1304.00,144.23
905,874.58,1305.00,164.25
906,874.66,1306.00,219.66
907,874.74,1307.00,212.91
908,874.81,1308.00,251.76
909,874.89,1309.00,267.76
910,874.97,1310.00,330.11
911,875.04,1311.00,337.84
912,875.12,1312.00,337.11
913,875.20,1313.00,339.24
914,875.27,1314.00,373.40
915,875.35,1315.00,351.95
916,875.43,1316.00,336.64
917,875.50,1317.00,328.03
918,875.58,1318.00,313.55
919,875.66,1319.00,278.21
920,875.73,1320.00,273.60
921,875.81,1321.00,251.02
922,875.89,1322.00,274.38
923,875.96,1323.00,233.86
924,876.04,1324.00,257.43
925,876.12,1325.00,252.97
926,876.19,1326.00,278.80
927,876.27,1327.00,274.73
928,876.35,1328.00,315.82
929,876.42,1329.00,328.35
930,876.50,1330.00,360.01
931,876.58,1331.00,351.66
932,876.65,1332.00,395.36
933,876.73,1333.00,396.35
934,876.81,1334.00,396.29
935,876.89,1335.00,408.96
936,876.96,1336.00,443.68
937,877.04,1337.00,496.05
938,877.12,1338.00,514.90
939,877.19,1339.00,543.08
940,877.27,1340.00,622.43
941,877.35,1341.00,669.97
942,877.42,1342.00,651.02
943,877.50,1343.00,658.53
944,877.58,1344.00,710.61
945,877.65,1345.00,729.33
946,877.73,1346.00,745.33
947,877.81,1347.00,784.83
948,877.89,1348.00,837.37
949,877.96,1349.00,823.42
950,878.04,1350.00,837.37
951,878.12,1351.00,807.59
952,878.19,1352.00,885.26
953,878.27,1353.00,927.16
954,878.35,1354.00,941.23
955,878.43,1355.00,976.74
956,878.50,1356.00,1033.17
