Pixel,Wavelength,Wavenumber,Processed
122,818.53,522.00,14.86
123,818.60,523.00,5.05
124,818.67,524.00,16.10
125,818.73,525.00,19.22
126,818.80,526.00,15.60
127,818.87,527.00,7.58
128,818.93,528.00,7.89
129,819.00,529.00,3.80
130,819.07,530.00,11.71
131,819.14,531.00,5.51
132,819.20,532.00,8.61
133,819.27,533.00,5.37
134,819.34,534.00,15.15
135,819.40,535.00,3.18
136,819.47,536.00,14.75
137,819.54,537.00,13.81
138,819.60,538.00,18.84
139,819.67,539.00,30.22
140,819.74,540.00,25.82
141,819.81,541.00,36.97
142,819.87,542.00,20.82
143,819.94,543.00,22.43
144,820.01,544.00,6.22
145,820.08,545.00,27.94
146,820.14,546.00,30.26
147,820.21,547.00,25.16
148,820.28,548.00,27.47
149,820.34,549.00,32.49
150,820.41,550.00,36.82
151,820.48,551.00,38.36
152,820.55,552.00,24.07
153,820.61,553.00,54.81
154,820.68,554.00,55.68
155,820.75,555.00,60.39
156,820.82,556.00,53.67
157,820.88,557.00,80.66
158,820.95,558.00,39.70
159,821.02,559.00,27.94
160,821.09,560.00,25.45
161,821.15,561.00,48.13
162,821.22,562.00,47.47
163,821.29,563.00,34.21
164,821.36,564.00,34.66
165,821.42,565.00,62.78
166,821.49,566.00,41.94
167,821.56,567.00,44.22
168,821.63,568.00,52.50
169,821.69,569.00,76.90
170,821.76,570.00,80.59
171,821.83,571.00,80.53
172,821.90,572.00,93.72
173,821.96,573.00,160.49
174,822.03,574.00,134.76
175,822.10,575.00,95.91
176,822.17,576.00,132.21
177,822.23,577.00,158.60
178,822.30,578.00,153.74
179,822.37,579.00,127.67
180,822.44,580.00,123.73
181,822.50,581.00,184.85
182,822.57,582.00,137.20
183,822.64,583.00,121.18
184,822.71,584.00,124.07
185,822.77,585.00,110.24
186,822.84,586.00,113.77
187,822.91,587.00,83.68
188,822.98,588.00,73.89
189,823.05,589.00,94.53
190,823.11,590.00,75.03
191,823.18,591.00,31.78
192,823.25,592.00,51.13
193,823.32,593.00,54.10
194,823.38,594.00,58.83
195,823.45,595.00,24.34
196,823.52,596.00,47.13
197,823.59,597.00,39.24
198,823.66,598.00,45.72
199,823.72,599.00,39.36
200,823.79,600.00,43.90
201,823.86,601.00,46.87
202,823.93,602.00,65.96
203,823.99,603.00,56.68
204,824.06,604.00,92.05
205,824.13,605.00,111.35
206,824.20,606.00,112.41
207,824.27,607.00,77.98
208,824.33,608.00,88.51
209,824.40,609.00,83.90
210,824.47,610.00,96.69
211,824.54,611.00,57.75
212,824.61,612.00,61.32
213,824.67,613.00,72.41
214,824.74,614.00,75.09
215,824.81,615.00,51.41
216,824.88,616.00,73.15
217,824.95,617.00,68.23
218,825.01,618.00,72.39
219,825.08,619.00,65.75
220,825.15,620.00,96.07
221,825.22,621.00,85.46
222,825.29,622.00,130.60
223,825.35,623.00,80.53
224,825.42,624.00,88.87
225,825.49,625.00,79.89
226,825.56,626.00,90.50
227,825.63,627.00,68.63
228,825.70,628.00,61.53
229,825.76,629.00,46.11
230,825.83,630.00,96.00
231,825.90,631.00,47.93
232,825.97,632.00,94.04
233,826.04,633.00,41.20
234,826.10,634.00,81.08
235,826.17,635.00,50.85
236,826.24,636.00,43.82
237,826.31,637.00,21.55
238,826.38,638.00,26.01
239,826.45,639.00,26.16
240,826.51,640.00,26.15
241,826.58,641.00,20.70
242,826.65,642.00,33.73
243,826.72,643.00,10.87
244,826.79,644.00,34.18
245,826.86,645.00,26.86
246,826.92,646.00,41.18
247,826.99,647.00,23.72
248,827.06,648.00,43.37
249,827.13,649.00,18.53
250,827.20,650.00,41.31
251,827.27,651.00,59.14
252,827.34,652.00,42.09
253,827.40,653.00,40.85
254,827.47,654.00,36.31
255,827.54,655.00,70.50
256,827.61,656.00,67.49
257,827.68,657.00,60.48
258,827.75,658.00,91.24
259,827.81,659.00,68.85
260,827.88,660.00,114.53
261,827.95,661.00,125.03
262,828.02,662.00,140.89
263,828.09,663.00,147.18
264,828.16,664.00,130.22
265,828.23,665.00,126.61
266,828.29,666.00,114.34
267,828.36,667.00,197.77
268,828.43,668.00,133.11
269,828.50,669.00,107.08
270,828.57,670.00,112.73
271,828.64,671.00,131.86
272,828.71,672.00,87.18
273,828.78,673.00,89.20
274,828.84,674.00,114.20
275,828.91,675.00,81.75
276,828.98,676.00,114.23
277,829.05,677.00,96.53
278,829.12,678.00,140.13
279,829.19,679.00,73.85
280,829.26,680.00,99.80
281,829.32,681.00,110.28
282,829.39,682.00,147.64
283,829.46,683.00,155.51
284,829.53,684.00,173.63
285,829.60,685.00,100.88
286,829.67,686.00,103.84
287,829.74,687.00,97.70
288,829.81,688.00,96.71
289,829.88,689.00,56.57
290,829.94,690.00,71.61
291,830.01,691.00,36.62
292,830.08,692.00,40.29
293,830.15,693.00,41.33
294,830.22,694.00,34.45
295,830.29,695.00,29.66
296,830.36,696.00,37.50
297,830.43,697.00,38.40
298,830.50,698.00,45.97
299,830.56,699.00,51.66
300,830.63,700.00,72.07
301,830.70,701.00,103.59
302,830.77,702.00,147.83
303,830.84,703.00,245.72
304,830.91,704.00,386.58
305,830.98,705.00,602.11
306,831.05,706.00,982.12
307,831.12,707.00,1579.67
308,831.19,708.00,2387.79
309,831.26,709.00,3573.03
310,831.32,710.00,4837.78
311,831.39,711.00,6016.99
312,831.46,712.00,7610.58
313,831.53,713.00,8167.63
314,831.60,714.00,8815.61
315,831.67,715.00,8049.73
316,831.74,716.00,7433.55
317,831.81,717.00,5877.25
318,831.88,718.00,4561.93
319,831.95,719.00,3183.18
320,832.02,720.00,2230.66
321,832.09,721.00,1384.14
322,832.15,722.00,958.45
323,832.22,723.00,601.62
324,832.29,724.00,362.31
325,832.36,725.00,248.88
326,832.43,726.00,157.09
327,832.50,727.00,109.30
328,832.57,728.00,80.37
329,832.64,729.00,68.87
330,832.71,730.00,52.52
331,832.78,731.00,46.85
332,832.85,732.00,41.42
333,832.92,733.00,49.17
334,832.99,734.00,54.01
335,833.06,735.00,52.94
336,833.13,736.00,67.05
337,833.19,737.00,91.50
338,833.26,738.00,107.90
339,833.33,739.00,141.28
340,833.40,740.00,182.57
341,833.47,741.00,231.54
342,833.54,742.00,227.57
343,833.61,743.00,210.81
344,833.68,744.00,174.47
345,833.75,745.00,212.58
346,833.82,746.00,167.22
347,833.89,747.00,196.80
348,833.96,748.00,113.58
349,834.03,749.00,82.07
350,834.10,750.00,65.27
351,834.17,751.00,41.14
352,834.24,752.00,50.56
353,834.31,753.00,62.54
354,834.38,754.00,50.83
355,834.45,755.00,93.36
356,834.52,756.00,48.81
357,834.59,757.00,12.01
358,834.65,758.00,61.83
359,834.72,759.00,12.92
360,834.79,760.00,77.85
361,834.86,761.00,62.91
362,834.93,762.00,72.65
363,835.00,763.00,42.35
364,835.07,764.00,61.91
365,835.14,765.00,46.50
366,835.21,766.00,102.68
367,835.28,767.00,85.49
368,835.35,768.00,120.97
369,835.42,769.00,107.71
370,835.49,770.00,92.87
371,835.56,771.00,72.67
372,835.63,772.00,37.56
373,835.70,773.00,74.51
374,835.77,774.00,88.21
375,835.84,775.00,15.01
376,835.91,776.00,56.46
377,835.98,777.00,66.92
378,836.05,778.00,44.80
379,836.12,779.00,2.24
380,836.19,780.00,22.01
381,836.26,781.00,37.24
382,836.33,782.00,36.57
383,836.40,783.00,31.86
384,836.47,784.00,34.98
385,836.54,785.00,42.43
386,836.61,786.00,36.62
387,836.68,787.00,59.45
388,836.75,788.00,72.34
389,836.82,789.00,53.64
390,836.89,790.00,67.72
391,836.96,791.00,73.49
392,837.03,792.00,91.00
393,837.10,793.00,127.68
394,837.17,794.00,107.27
395,837.24,795.00,63.99
396,837.31,796.00,94.66
397,837.38,797.00,87.08
398,837.45,798.00,79.05
399,837.52,799.00,52.31
400,837.59,800.00,69.11
401,837.66,801.00,54.27
402,837.73,802.00,51.03
403,837.80,803.00,61.63
404,837.87,804.00,70.09
405,837.94,805.00,43.11
406,838.01,806.00,49.61
407,838.08,807.00,80.05
408,838.15,808.00,73.25
409,838.22,809.00,85.21
410,838.29,810.00,67.45
411,838.36,811.00,88.11
412,838.43,812.00,81.36
413,838.50,813.00,128.70
414,838.57,814.00,85.60
415,838.64,815.00,91.72
416,838.72,816.00,80.84
417,838.79,817.00,56.94
418,838.86,818.00,84.29
419,838.93,819.00,79.13
420,839.00,820.00,72.72
421,839.07,821.00,70.44
422,839.14,822.00,37.81
423,839.21,823.00,69.12
424,839.28,824.00,55.16
425,839.35,825.00,66.98
426,839.42,826.00,67.00
427,839.49,827.00,103.16
428,839.56,828.00,119.86
429,839.63,829.00,120.37
430,839.70,830.00,104.59
431,839.77,831.00,79.18
432,839.84,832.00,60.79
433,839.91,833.00,74.92
434,839.98,834.00,88.44
435,840.05,835.00,99.83
436,840.12,836.00,108.60
437,840.19,837.00,130.16
438,840.27,838.00,107.29
439,840.34,839.00,152.26
440,840.41,840.00,126.73
441,840.48,841.00,128.09
442,840.55,842.00,138.52
443,840.62,843.00,137.97
444,840.69,844.00,144.20
445,840.76,845.00,132.42
446,840.83,846.00,87.78
447,840.90,847.00,49.19
448,840.97,848.00,34.48
449,841.04,849.00,51.01
450,841.11,850.00,48.24
451,841.18,851.00,42.84
452,841.26,852.00,36.95
453,841.33,853.00,58.73
454,841.40,854.00,50.50
455,841.47,855.00,41.48
456,841.54,856.00,53.69
457,841.61,857.00,67.27
458,841.68,858.00,89.72
459,841.75,859.00,73.62
460,841.82,860.00,98.41
461,841.89,861.00,135.43
462,841.96,862.00,98.35
463,842.03,863.00,98.99
464,842.11,864.00,64.86
465,842.18,865.00,86.26
466,842.25,866.00,85.07
467,842.32,867.00,42.10
468,842.39,868.00,29.55
469,842.46,869.00,18.76
470,842.53,870.00,6.73
471,842.60,871.00,2.30
472,842.67,872.00,0.62
473,842.74,873.00,0.12
474,842.82,874.00,0.06
475,842.89,875.00,0.00
476,842.96,876.00,0.00
477,843.03,877.00,0.00
478,843.10,878.00,0.00
479,843.17,879.00,0.00
480,843.24,880.00,0.00
481,843.31,881.00,0.00
482,843.38,882.00,0.00
483,843.45,883.00,0.00
484,843.53,884.00,0.00
485,843.60,885.00,0.00
486,843.67,886.00,0.00
487,843.74,887.00,0.00
488,843.81,888.00,0.01
489,843.88,889.00,0.00
490,843.95,890.00,0.05
491,844.02,891.00,0.00
492,844.10,892.00,2.93
493,844.17,893.00,19.69
494,844.24,894.00,16.36
495,844.31,895.00,42.48
496,844.38,896.00,25.57
497,844.45,897.00,0.00
498,844.52,898.00,26.31
499,844.59,899.00,49.36
500,844.67,900.00,38.40
501,844.74,901.00,23.69
502,844.81,902.00,21.95
503,844.88,903.00,0.15
504,844.95,904.00,5.81
505,845.02,905.00,0.00
506,845.09,906.00,0.00
507,845.17,907.00,3.41
508,845.24,908.00,0.00
509,845.31,909.00,2.59
510,845.38,910.00,1.29
511,845.45,911.00,0.00
512,845.52,912.00,0.00
513,845.59,913.00,16.56
514,845.67,914.00,8.18
515,845.74,915.00,7.47
516,845.81,916.00,10.69
517,845.88,917.00,3.26
518,845.95,918.00,29.46
519,846.02,919.00,0.00
520,846.10,920.00,3.72
521,846.17,921.00,0.00
522,846.24,922.00,0.00
523,846.31,923.00,0.00
524,846.38,924.00,0.00
525,846.45,925.00,20.69
526,846.53,926.00,65.46
527,846.60,927.00,0.00
528,846.67,928.00,21.92
529,846.74,929.00,71.69
530,846.81,930.00,0.18
531,846.88,931.00,6.21
532,846.96,932.00,0.00
533,847.03,933.00,11.95
534,847.10,934.00,35.18
535,847.17,935.00,0.00
536,847.24,936.00,8.50
537,847.31,937.00,2.41
538,847.39,938.00,0.00
539,847.46,939.00,0.00
540,847.53,940.00,0.00
541,847.60,941.00,0.00
542,847.67,942.00,0.59
543,847.75,943.00,0.00
544,847.82,944.00,0.00
545,847.89,945.00,29.13
546,847.96,946.00,29.57
547,848.03,947.00,0.00
548,848.10,948.00,0.00
549,848.18,949.00,21.38
550,848.25,950.00,16.62
551,848.32,951.00,0.00
552,848.39,952.00,10.27
553,848.46,953.00,0.00
554,848.54,954.00,1.46
555,848.61,955.00,0.00
556,848.68,956.00,0.00
557,848.75,957.00,0.00
558,848.82,958.00,0.17
559,848.90,959.00,0.05
560,848.97,960.00,0.00
561,849.04,961.00,0.00
562,849.11,962.00,0.23
563,849.18,963.00,0.00
564,849.26,964.00,1.12
565,849.33,965.00,1.22
566,849.40,966.00,2.32
567,849.47,967.00,10.52
568,849.55,968.00,0.00
569,849.62,969.00,17.77
570,849.69,970.00,27.38
571,849.76,971.00,47.17
572,849.83,972.00,75.41
573,849.91,973.00,55.25
574,849.98,974.00,94.68
575,850.05,975.00,131.22
576,850.12,976.00,9.44
577,850.20,977.00,27.38
578,850.27,978.00,47.99
579,850.34,979.00,27.47
580,850.41,980.00,49.34
581,850.48,981.00,26.87
582,850.56,982.00,38.12
583,850.63,983.00,31.44
584,850.70,984.00,33.18
585,850.77,985.00,50.56
586,850.85,986.00,50.78
587,850.92,987.00,93.80
588,850.99,988.00,96.95
589,851.06,989.00,53.57
590,851.14,990.00,154.61
591,851.21,991.00,148.63
592,851.28,992.00,127.69
593,851.35,993.00,93.05
594,851.43,994.00,138.14
595,851.50,995.00,121.14
596,851.57,996.00,108.54
597,851.64,997.00,107.92
598,851.72,998.00,130.70
599,851.79,999.00,100.52
600,851.86,1000.00,131.17
601,851.93,1001.00,131.39
602,852.01,1002.00,139.37
603,852.08,1003.00,143.16
604,852.15,1004.00,184.34
605,852.22,1005.00,196.82
606,852.30,1006.00,245.50
607,852.37,1007.00,301.30
608,852.44,1008.00,417.61
609,852.51,1009.00,445.37
610,852.59,1010.00,532.30
611,852.66,1011.00,726.89
612,852.73,1012.00,734.31
613,852.81,1013.00,732.61
614,852.88,1014.00,685.12
615,852.95,1015.00,570.94
616,853.02,1016.00,449.31
617,853.10,1017.00,353.36
618,853.17,1018.00,197.81
619,853.24,1019.00,151.62
620,853.32,1020.00,82.22
621,853.39,1021.00,55.61
622,853.46,1022.00,35.12
623,853.53,1023.00,23.02
624,853.61,1024.00,17.10
625,853.68,1025.00,16.03
626,853.75,1026.00,16.83
627,853.83,1027.00,20.60
628,853.90,1028.00,29.56
629,853.97,1029.00,45.72
630,854.04,1030.00,99.70
631,854.12,1031.00,203.86
632,854.19,1032.00,410.95
633,854.26,1033.00,940.21
634,854.34,1034.00,2045.23
635,854.41,1035.00,4217.64
636,854.48,1036.00,8211.38
637,854.55,1037.00,15053.21
638,854.63,1038.00,25223.59
639,854.70,1039.00,38562.97
640,854.77,1040.00,53060.99
641,854.85,1041.00,65392.99
642,854.92,1042.00,72872.36
643,854.99,1043.00,73599.38
644,855.07,1044.00,68654.34
645,855.14,1045.00,58407.31
646,855.21,1046.00,47320.25
647,855.29,1047.00,35426.86
648,855.36,1048.00,26429.28
649,855.43,1049.00,18717.97
650,855.51,1050.00,13391.64
651,855.58,1051.00,9574.95
652,855.65,1052.00,7078.00
653,855.72,1053.00,5466.08
654,855.80,1054.00,4323.79
655,855.87,1055.00,3627.35
656,855.94,1056.00,3269.40
657,856.02,1057.00,3085.94
658,856.09,1058.00,2927.02
659,856.16,1059.00,3058.57
660,856.24,1060.00,3261.55
661,856.31,1061.00,3367.37
662,856.38,1062.00,3774.77
663,856.46,1063.00,3929.58
664,856.53,1064.00,4224.70
665,856.60,1065.00,4265.37
666,856.68,1066.00,4131.90
667,856.75,1067.00,3892.31
668,856.82,1068.00,3384.32
669,856.90,1069.00,2652.11
670,856.97,1070.00,2285.14
671,857.04,1071.00,1857.40
672,857.12,1072.00,1336.56
673,857.19,1073.00,997.52
674,857.27,1074.00,787.53
675,857.34,1075.00,598.78
676,857.41,1076.00,481.35
677,857.49,1077.00,377.29
678,857.56,1078.00,298.21
679,857.63,1079.00,277.14
680,857.71,1080.00,269.48
681,857.78,1081.00,249.38
682,857.85,1082.00,265.15
683,857.93,1083.00,266.92
684,858.00,1084.00,279.15
685,858.07,1085.00,275.43
686,858.15,1086.00,307.71
687,858.22,1087.00,329.55
688,858.30,1088.00,350.16
689,858.37,1089.00,356.58
690,858.44,1090.00,312.98
691,858.52,1091.00,282.82
692,858.59,1092.00,211.96
693,858.66,1093.00,185.52
694,858.74,1094.00,180.45
695,858.81,1095.00,164.07
696,858.89,1096.00,141.94
697,858.96,1097.00,143.51
698,859.03,1098.00,132.33
699,859.11,1099.00,109.40
700,859.18,1100.00,81.54
701,859.25,1101.00,93.71
702,859.33,1102.00,114.83
703,859.40,1103.00,155.38
704,859.48,1104.00,162.18
705,859.55,1105.00,154.94
706,859.62,1106.00,169.28
707,859.70,1107.00,111.09
708,859.77,1108.00,93.29
709,859.85,1109.00,53.31
710,859.92,1110.00,71.81
711,859.99,1111.00,59.18
712,860.07,1112.00,36.22
713,860.14,1113.00,27.10
714,860.22,1114.00,25.09
715,860.29,1115.00,2.81
716,860.36,1116.00,12.97
717,860.44,1117.00,7.73
718,860.51,1118.00,23.05
719,860.59,1119.00,7.79
720,860.66,1120.00,8.83
721,860.73,1121.00,4.85
722,860.81,1122.00,4.02
723,860.88,1123.00,3.05
724,860.96,1124.00,0.00
725,861.03,1125.00,1.91
726,861.10,1126.00,8.87
727,861.18,1127.00,6.91
728,861.25,1128.00,12.99
729,861.33,1129.00,16.47
730,861.40,1130.00,25.63
731,861.47,1131.00,0.00
732,861.55,1132.00,0.00
733,861.62,1133.00,1.81
734,861.70,1134.00,43.02
735,861.77,1135.00,20.66
736,861.85,1136.00,57.34
737,861.92,1137.00,48.18
738,861.99,1138.00,22.71
739,862.07,1139.00,20.87
740,862.14,1140.00,26.15
741,862.22,1141.00,55.37
742,862.29,1142.00,44.96
743,862.37,1143.00,29.16
744,862.44,1144.00,36.60
745,862.52,1145.00,0.00
746,862.59,1146.00,20.06
747,862.66,1147.00,14.01
748,862.74,1148.00,29.44
749,862.81,1149.00,24.06
750,862.89,1150.00,28.85
751,862.96,1151.00,59.58
752,863.04,1152.00,40.59
753,863.11,1153.00,19.36
754,863.19,1154.00,14.65
755,863.26,1155.00,77.56
756,863.33,1156.00,45.15
757,863.41,1157.00,51.05
758,863.48,1158.00,7.61
759,863.56,1159.00,29.37
760,863.63,1160.00,21.50
761,863.71,1161.00,22.56
762,863.78,1162.00,25.04
763,863.86,1163.00,25.54
764,863.93,1164.00,18.79
765,864.01,1165.00,5.94
766,864.08,1166.00,18.30
767,864.15,1167.00,5.98
768,864.23,1168.00,30.18
769,864.30,1169.00,16.67
770,864.38,1170.00,20.59
771,864.45,1171.00,12.14
772,864.53,1172.00,23.29
773,864.60,1173.00,13.29
774,864.68,1174.00,7.14
775,864.75,1175.00,0.00
776,864.83,1176.00,25.48
777,864.90,1177.00,15.08
778,864.98,1178.00,21.86
779,865.05,1179.00,31.61
780,865.13,1180.00,54.45
781,865.20,1181.00,9.60
782,865.28,1182.00,34.62
783,865.35,1183.00,44.05
784,865.43,1184.00,29.06
785,865.50,1185.00,43.29
786,865.58,1186.00,32.52
787,865.65,1187.00,36.52
788,865.73,1188.00,40.56
789,865.80,1189.00,39.31
790,865.88,1190.00,0.00
791,865.95,1191.00,13.02
792,866.03,1192.00,18.35
793,866.10,1193.00,40.07
794,866.18,1194.00,25.69
795,866.25,1195.00,17.49
796,866.33,1196.00,14.92
797,866.40,1197.00,0.88
798,866.48,1198.00,13.30
799,866.55,1199.00,33.26
800,866.63,1200.00,27.59
801,866.70,1201.00,22.35
802,866.78,1202.00,28.50
803,866.85,1203.00,22.05
804,866.93,1204.00,22.60
805,867.00,1205.00,47.34
806,867.08,1206.00,25.60
807,867.15,1207.00,10.60
808,867.23,1208.00,15.82
809,867.30,1209.00,11.41
810,867.38,1210.00,17.41
811,867.45,1211.00,0.00
812,867.53,1212.00,0.00
813,867.60,1213.00,8.81
814,867.68,1214.00,5.15
815,867.75,1215.00,12.16
816,867.83,1216.00,7.48
817,867.90,1217.00,8.38
818,867.98,1218.00,23.65
819,868.06,1219.00,20.42
820,868.13,1220.00,18.52
821,868.21,1221.00,35.85
822,868.28,1222.00,46.88
823,868.36,1223.00,39.45
824,868.43,1224.00,77.62
825,868.51,1225.00,45.79
826,868.58,1226.00,69.63
827,868.66,1227.00,38.31
828,868.73,1228.00,34.10
829,868.81,1229.00,88.16
830,868.89,1230.00,63.18
831,868.96,1231.00,60.06
832,869.04,1232.00,48.13
833,869.11,1233.00,43.62
834,869.19,1234.00,66.61
835,869.26,1235.00,16.78
836,869.34,1236.00,35.30
837,869.41,1237.00,44.59
838,869.49,1238.00,54.00
839,869.57,1239.00,11.14
840,869.64,1240.00,53.07
841,869.72,1241.00,21.63
842,869.79,1242.00,34.05
843,869.87,1243.00,37.10
844,869.94,1244.00,24.29
845,870.02,1245.00,32.87
846,870.09,1246.00,20.04
847,870.17,1247.00,21.15
848,870.25,1248.00,13.19
849,870.32,1249.00,13.50
850,870.40,1250.00,22.29
851,870.47,1251.00,6.81
852,870.55,1252.00,29.90
853,870.63,1253.00,9.62
854,870.70,1254.00,47.49
855,870.78,1255.00,14.13
856,870.85,1256.00,53.04
857,870.93,1257.00,36.92
858,871.00,1258.00,49.49
859,871.08,1259.00,61.07
860,871.16,1260.00,63.25
861,871.23,1261.00,62.38
862,871.31,1262.00,57.45
863,871.38,1263.00,62.82
864,871.46,1264.00,74.70
865,871.54,1265.00,71.83
866,871.61,1266.00,78.65
867,871.69,1267.00,78.75
868,871.76,1268.00,90.81
869,871.84,1269.00,85.77
870,871.92,1270.00,97.62
871,871.99,1271.00,93.51
872,872.07,1272.00,122.27
873,872.14,1273.00,132.78
874,872.22,1274.00,151.72
875,872.30,1275.00,186.83
876,872.37,1276.00,229.44
877,872.45,1277.00,267.12
878,872.52,1278.00,302.82
879,872.60,1279.00,348.96
880,872.68,1280.00,425.84
881,872.75,1281.00,483.33
882,872.83,1282.00,585.93
883,872.91,1283.00,692.14
884,872.98,1284.00,777.64
885,873.06,1285.00,872.27
886,873.13,1286.00,967.84
887,873.21,1287.00,1090.31
888,873.29,1288.00,1144.81
889,873.36,1289.00,1230.61
890,873.44,1290.00,1271.26
891,873.52,1291.00,1365.22
892,873.59,1292.00,1318.98
893,873.67,1293.00,1268.61
894,873.74,1294.00,1234.70
895,873.82,1295.00,1139.43
896,873.90,1296.00,1043.72
897,873.97,1297.00,979.20
898,874.05,1298.00,845.13
899,874.13,1299.00,758.02
900,874.20,1300.00,614.93
901,874.28,1301.00,560.78
902,874.36,1302.00,465.80
903,874.43,1303.00,372.30
904,874.51,1304.00,324.41
905,874.58,1305.00,274.16
906,874.66,1306.00,233.01
907,874.74,1307.00,199.72
908,874.81,1308.00,188.30
909,874.89,1309.00,167.96
910,874.97,1310.00,160.64
911,875.04,1311.00,153.09
912,875.12,1312.00,135.29
913,875.20,1313.00,124.07
914,875.27,1314.00,134.15
915,875.35,1315.00,127.30
916,875.43,1316.00,147.72
917,875.50,1317.00,132.48
918,875.58,1318.00,148.44
919,875.66,1319.00,156.70
920,875.73,1320.00,135.46
921,875.81,1321.00,144.30
922,875.89,1322.00,164.68
923,875.96,1323.00,167.72
924,876.04,1324.00,194.67
925,876.12,1325.00,164.67
926,876.19,1326.00,163.93
927,876.27,1327.00,161.94
928,876.35,1328.00,156.10
929,876.42,1329.00,148.23
930,876.50,1330.00,146.92
931,876.58,1331.00,156.65
932,876.65,1332.00,138.29
933,876.73,1333.00,136.18
934,876.81,1334.00,150.53
935,876.89,1335.00,110.91
936,876.96,1336.00,137.20
937,877.04,1337.00,144.20
938,877.12,1338.00,166.13
939,877.19,1339.00,143.25
940,877.27,1340.00,158.15
941,877.35,1341.00,201.41
942,877.42,1342.00,188.06
943,877.50,1343.00,187.91
944,877.58,1344.00,237.81
945,877.65,1345.00,224.03
946,877.73,1346.00,229.28
947,877.81,1347.00,238.87
948,877.89,1348.00,224.66
949,877.96,1349.00,249.78
950,878.04,1350.00,280.01
951,878.12,1351.00,235.50
952,878.19,1352.00,292.18
953,878.27,1353.00,264.49
954,878.35,1354.00,283.67
955,878.43,1355.00,247.70
956,878.50,1356.00,260.12
957,878.58,1357.00,275.07
958,878.66,1358.00,253.14
959,878.73,1359.00,226.47
960,878.81,1360.00,259.53
961,878.89,1361.00,243.59
962,878.97,1362.00,241.03
963,879.04,1363.00,206.71
964,879.12,1364.00,216.80
965,879.20,1365.00,205.25
