Pixel,Wavelength,Wavenumber,Processed
116,818.13,516.00,94.38
117,818.20,517.00,200.56
118,818.26,518.00,160.13
119,818.33,519.00,93.06
120,818.40,520.00,102.69
121,818.46,521.00,109.27
122,818.53,522.00,130.06
123,818.60,523.00,82.56
124,818.67,524.00,85.17
125,818.73,525.00,123.67
126,818.80,526.00,157.75
127,818.87,527.00,84.34
128,818.93,528.00,168.85
129,819.00,529.00,193.21
130,819.07,530.00,145.32
131,819.14,531.00,156.21
132,819.20,532.00,115.90
133,819.27,533.00,216.89
134,819.34,534.00,210.28
135,819.40,535.00,155.43
136,819.47,536.00,178.14
137,819.54,537.00,170.43
138,819.60,538.00,184.33
139,819.67,539.00,178.48
140,819.74,540.00,171.12
141,819.81,541.00,181.46
142,819.87,542.00,212.23
143,819.94,543.00,147.72
144,820.01,544.00,159.13
145,820.08,545.00,148.43
146,820.14,546.00,130.42
147,820.21,547.00,98.64
148,820.28,548.00,91.69
149,820.34,549.00,138.30
150,820.41,550.00,146.66
151,820.48,551.00,118.81
152,820.55,552.00,163.55
153,820.61,553.00,160.76
154,820.68,554.00,190.57
155,820.75,555.00,251.31
156,820.82,556.00,266.34
157,820.88,557.00,274.94
158,820.95,558.00,318.46
159,821.02,559.00,289.64
160,821.09,560.00,346.78
161,821.15,561.00,301.81
162,821.22,562.00,342.48
163,821.29,563.00,300.78
164,821.36,564.00,264.89
165,821.42,565.00,218.46
166,821.49,566.00,261.82
167,821.56,567.00,188.47
168,821.63,568.00,237.83
169,821.69,569.00,171.19
170,821.76,570.00,233.72
171,821.83,571.00,210.91
172,821.90,572.00,229.72
173,821.96,573.00,243.84
174,822.03,574.00,249.77
175,822.10,575.00,197.41
176,822.17,576.00,266.39
177,822.23,577.00,322.77
178,822.30,578.00,341.38
179,822.37,579.00,266.54
180,822.44,580.00,301.28
181,822.50,581.00,329.76
182,822.57,582.00,339.57
183,822.64,583.00,355.86
184,822.71,584.00,386.76
185,822.77,585.00,392.36
186,822.84,586.00,400.89
187,822.91,587.00,429.96
188,822.98,588.00,485.96
189,823.05,589.00,520.18
190,823.11,590.00,552.32
191,823.18,591.00,644.47
192,823.25,592.00,718.05
193,823.32,593.00,857.88
194,823.38,594.00,955.43
195,823.45,595.00,1186.12
196,823.52,596.00,1346.69
197,823.59,597.00,1636.32
198,823.66,598.00,1842.12
199,823.72,599.00,2359.31
200,823.79,600.00,2571.48
201,823.86,601.00,3016.71
202,823.93,602.00,3217.65
203,823.99,603.00,3882.91
204,824.06,604.00,3866.59
205,824.13,605.00,4095.63
206,824.20,606.00,4041.26
207,824.27,607.00,4175.41
208,824.33,608.00,3858.10
209,824.40,609.00,3678.84
210,824.47,610.00,3285.52
211,824.54,611.00,3029.62
212,824.61,612.00,2602.10
213,824.67,613.00,2254.31
214,824.74,614.00,1846.36
215,824.81,615.00,1589.10
216,824.88,616.00,1288.34
217,824.95,617.00,1125.28
218,825.01,618.00,923.86
219,825.08,619.00,811.86
220,825.15,620.00,692.45
221,825.22,621.00,615.41
222,825.29,622.00,555.58
223,825.35,623.00,464.99
224,825.42,624.00,431.23
225,825.49,625.00,470.81
226,825.56,626.00,460.02
227,825.63,627.00,500.45
228,825.70,628.00,434.69
229,825.76,629.00,452.79
230,825.83,630.00,414.44
231,825.90,631.00,433.38
232,825.97,632.00,336.72
233,826.04,633.00,384.68
234,826.10,634.00,338.51
235,826.17,635.00,406.17
236,826.24,636.00,334.32
237,826.31,637.00,293.99
238,826.38,638.00,275.31
239,826.45,639.00,262.01
240,826.51,640.00,217.99
241,826.58,641.00,290.83
242,826.65,642.00,274.87
243,826.72,643.00,285.51
244,826.79,644.00,236.87
245,826.86,645.00,256.83
246,826.92,646.00,253.87
247,826.99,647.00,241.82
248,827.06,648.00,188.01
249,827.13,649.00,242.64
250,827.20,650.00,202.82
251,827.27,651.00,236.47
252,827.34,652.00,204.17
253,827.40,653.00,317.39
254,827.47,654.00,294.80
255,827.54,655.00,329.35
256,827.61,656.00,292.58
257,827.68,657.00,388.97
258,827.75,658.00,416.01
259,827.81,659.00,493.16
260,827.88,660.00,436.81
261,827.95,661.00,603.00
262,828.02,662.00,519.10
263,828.09,663.00,559.39
264,828.16,664.00,535.09
265,828.23,665.00,655.86
266,828.29,666.00,566.73
267,828.36,667.00,596.02
268,828.43,668.00,422.79
269,828.50,669.00,562.38
270,828.57,670.00,367.49
271,828.64,671.00,369.30
272,828.71,672.00,284.29
273,828.78,673.00,282.87
274,828.84,674.00,228.09
275,828.91,675.00,306.48
276,828.98,676.00,271.48
277,829.05,677.00,314.52
278,829.12,678.00,255.21
279,829.19,679.00,345.49
280,829.26,680.00,304.23
281,829.32,681.00,407.05
282,829.39,682.00,379.14
283,829.46,683.00,390.70
284,829.53,684.00,263.18
285,829.60,685.00,382.68
286,829.67,686.00,202.59
287,829.74,687.00,276.81
288,829.81,688.00,244.68
289,829.88,689.00,167.07
290,829.94,690.00,166.64
291,830.01,691.00,218.31
292,830.08,692.00,192.32
293,830.15,693.00,254.61
294,830.22,694.00,208.48
295,830.29,695.00,297.09
296,830.36,696.00,249.41
297,830.43,697.00,301.16
298,830.50,698.00,297.93
299,830.56,699.00,304.67
300,830.63,700.00,258.50
301,830.70,701.00,280.14
302,830.77,702.00,170.65
303,830.84,703.00,103.70
304,830.91,704.00,59.58
305,830.98,705.00,30.66
306,831.05,706.00,39.64
307,831.12,707.00,53.89
308,831.19,708.00,60.26
309,831.26,709.00,71.04
310,831.32,710.00,46.78
311,831.39,711.00,97.94
312,831.46,712.00,34.94
313,831.53,713.00,110.81
314,831.60,714.00,83.55
315,831.67,715.00,93.81
316,831.74,716.00,125.86
317,831.81,717.00,123.98
318,831.88,718.00,83.36
319,831.95,719.00,34.35
320,832.02,720.00,43.58
321,832.09,721.00,11.57
322,832.15,722.00,29.89
323,832.22,723.00,5.27
324,832.29,724.00,45.78
325,832.36,725.00,71.36
326,832.43,726.00,45.67
327,832.50,727.00,122.25
328,832.57,728.00,111.16
329,832.64,729.00,122.83
330,832.71,730.00,170.94
331,832.78,731.00,104.86
332,832.85,732.00,180.53
333,832.92,733.00,144.50
334,832.99,734.00,56.79
335,833.06,735.00,26.41
336,833.13,736.00,8.31
337,833.19,737.00,5.94
338,833.26,738.00,4.27
339,833.33,739.00,1.59
340,833.40,740.00,4.37
341,833.47,741.00,7.10
342,833.54,742.00,7.35
343,833.61,743.00,10.18
344,833.68,744.00,18.18
345,833.75,745.00,15.82
346,833.82,746.00,50.64
347,833.89,747.00,17.67
348,833.96,748.00,86.52
349,834.03,749.00,100.82
350,834.10,750.00,58.42
351,834.17,751.00,59.37
352,834.24,752.00,32.16
353,834.31,753.00,27.98
354,834.38,754.00,6.51
355,834.45,755.00,30.98
356,834.52,756.00,15.93
357,834.59,757.00,32.48
358,834.65,758.00,31.24
359,834.72,759.00,15.69
360,834.79,760.00,18.47
361,834.86,761.00,9.99
362,834.93,762.00,22.54
363,835.00,763.00,0.60
364,835.07,764.00,14.52
365,835.14,765.00,25.27
366,835.21,766.00,6.45
367,835.28,767.00,11.73
368,835.35,768.00,5.06
369,835.42,769.00,9.88
370,835.49,770.00,6.39
371,835.56,771.00,22.66
372,835.63,772.00,21.41
373,835.70,773.00,47.18
374,835.77,774.00,56.73
375,835.84,775.00,39.95
376,835.91,776.00,37.45
377,835.98,777.00,25.39
378,836.05,778.00,41.55
379,836.12,779.00,23.37
380,836.19,780.00,23.42
381,836.26,781.00,53.96
382,836.33,782.00,9.40
383,836.40,783.00,17.00
384,836.47,784.00,16.09
385,836.54,785.00,22.97
386,836.61,786.00,20.12
387,836.68,787.00,28.96
388,836.75,788.00,18.75
389,836.82,789.00,63.98
390,836.89,790.00,50.96
391,836.96,791.00,61.27
392,837.03,792.00,50.15
393,837.10,793.00,71.25
394,837.17,794.00,84.85
395,837.24,795.00,85.86
396,837.31,796.00,83.55
397,837.38,797.00,126.86
398,837.45,798.00,61.30
399,837.52,799.00,69.06
400,837.59,800.00,60.29
401,837.66,801.00,113.35
402,837.73,802.00,87.31
403,837.80,803.00,113.83
404,837.87,804.00,95.25
405,837.94,805.00,163.85
406,838.01,806.00,114.67
407,838.08,807.00,120.10
408,838.15,808.00,95.26
409,838.22,809.00,132.48
410,838.29,810.00,134.35
411,838.36,811.00,137.06
412,838.43,812.00,116.44
413,838.50,813.00,170.09
414,838.57,814.00,123.57
415,838.64,815.00,99.68
416,838.72,816.00,112.33
417,838.79,817.00,150.51
418,838.86,818.00,115.39
419,838.93,819.00,134.10
420,839.00,820.00,77.82
421,839.07,821.00,144.26
422,839.14,822.00,109.96
423,839.21,823.00,137.94
424,839.28,824.00,69.08
425,839.35,825.00,64.23
426,839.42,826.00,69.97
427,839.49,827.00,34.52
428,839.56,828.00,61.14
429,839.63,829.00,100.12
430,839.70,830.00,70.33
431,839.77,831.00,39.89
432,839.84,832.00,21.85
433,839.91,833.00,12.01
434,839.98,834.00,13.47
435,840.05,835.00,0.00
436,840.12,836.00,4.06
437,840.19,837.00,6.09
438,840.27,838.00,3.64
439,840.34,839.00,3.06
440,840.41,840.00,0.71
441,840.48,841.00,0.00
442,840.55,842.00,0.00
443,840.62,843.00,0.00
444,840.69,844.00,7.40
445,840.76,845.00,3.54
446,840.83,846.00,0.00
447,840.90,847.00,8.03
448,840.97,848.00,0.00
449,841.04,849.00,3.65
450,841.11,850.00,26.69
451,841.18,851.00,4.16
452,841.26,852.00,44.00
453,841.33,853.00,14.27
454,841.40,854.00,75.28
455,841.47,855.00,2.87
456,841.54,856.00,71.29
457,841.61,857.00,0.00
458,841.68,858.00,0.00
459,841.75,859.00,31.86
460,841.82,860.00,24.98
461,841.89,861.00,63.65
462,841.96,862.00,44.22
463,842.03,863.00,0.00
464,842.11,864.00,0.00
465,842.18,865.00,82.45
466,842.25,866.00,59.51
467,842.32,867.00,23.08
468,842.39,868.00,27.31
469,842.46,869.00,0.00
470,842.53,870.00,23.45
471,842.60,871.00,0.00
472,842.67,872.00,8.60
473,842.74,873.00,0.00
474,842.82,874.00,0.00
475,842.89,875.00,0.00
476,842.96,876.00,6.16
477,843.03,877.00,30.46
478,843.10,878.00,67.15
479,843.17,879.00,0.00
480,843.24,880.00,0.00
481,843.31,881.00,134.05
482,843.38,882.00,62.60
483,843.45,883.00,21.88
484,843.53,884.00,55.73
485,843.60,885.00,4.76
486,843.67,886.00,93.25
487,843.74,887.00,0.00
488,843.81,888.00,2.80
489,843.88,889.00,7.89
490,843.95,890.00,0.00
491,844.02,891.00,0.00
492,844.10,892.00,0.00
493,844.17,893.00,0.00
494,844.24,894.00,0.00
495,844.31,895.00,0.00
496,844.38,896.00,0.00
497,844.45,897.00,0.61
498,844.52,898.00,2.59
499,844.59,899.00,0.00
500,844.67,900.00,0.00
501,844.74,901.00,6.77
502,844.81,902.00,18.10
503,844.88,903.00,7.35
504,844.95,904.00,24.19
505,845.02,905.00,29.01
506,845.09,906.00,23.12
507,845.17,907.00,1.17
508,845.24,908.00,58.87
509,845.31,909.00,0.00
510,845.38,910.00,19.96
511,845.45,911.00,44.61
512,845.52,912.00,36.50
513,845.59,913.00,12.34
514,845.67,914.00,57.51
515,845.74,915.00,10.94
516,845.81,916.00,66.05
517,845.88,917.00,79.46
518,845.95,918.00,42.23
519,846.02,919.00,136.55
520,846.10,920.00,62.01
521,846.17,921.00,165.86
522,846.24,922.00,82.39
523,846.31,923.00,176.64
524,846.38,924.00,54.68
525,846.45,925.00,68.48
526,846.53,926.00,64.66
527,846.60,927.00,106.67
528,846.67,928.00,18.14
529,846.74,929.00,48.77
530,846.81,930.00,56.20
531,846.88,931.00,67.21
532,846.96,932.00,74.78
533,847.03,933.00,47.04
534,847.10,934.00,89.39
535,847.17,935.00,58.47
536,847.24,936.00,57.24
537,847.31,937.00,122.90
538,847.39,938.00,106.60
539,847.46,939.00,225.45
540,847.53,940.00,196.32
541,847.60,941.00,178.78
542,847.67,942.00,293.06
543,847.75,943.00,296.72
544,847.82,944.00,258.44
545,847.89,945.00,183.54
546,847.96,946.00,175.41
547,848.03,947.00,172.29
548,848.10,948.00,185.64
549,848.18,949.00,158.76
550,848.25,950.00,210.35
551,848.32,951.00,209.89
552,848.39,952.00,290.03
553,848.46,953.00,316.32
554,848.54,954.00,376.57
555,848.61,955.00,504.07
556,848.68,956.00,640.42
557,848.75,957.00,649.22
558,848.82,958.00,692.18
559,848.90,959.00,924.67
560,848.97,960.00,1094.38
561,849.04,961.00,1017.89
562,849.11,962.00,1002.07
563,849.18,963.00,907.80
564,849.26,964.00,731.49
565,849.33,965.00,582.19
566,849.40,966.00,400.00
567,849.47,967.00,336.00
568,849.55,968.00,199.10
569,849.62,969.00,167.10
570,849.69,970.00,115.33
571,849.76,971.00,90.07
572,849.83,972.00,82.25
573,849.91,973.00,77.81
574,849.98,974.00,87.87
575,850.05,975.00,108.16
576,850.12,976.00,151.75
577,850.20,977.00,209.47
578,850.27,978.00,381.65
579,850.34,979.00,678.45
580,850.41,980.00,1183.25
581,850.48,981.00,2378.88
582,850.56,982.00,4498.02
583,850.63,983.00,8318.55
584,850.70,984.00,14469.13
585,850.77,985.00,24786.66
586,850.85,986.00,39298.64
587,850.92,987.00,57975.63
588,850.99,988.00,78372.36
589,851.06,989.00,97378.83
590,851.14,990.00,112376.99
591,851.21,991.00,118209.58
592,851.28,992.00,115211.25
593,851.35,993.00,105330.39
594,851.43,994.00,89597.08
595,851.50,995.00,71467.83
596,851.57,996.00,55741.68
597,851.64,997.00,41063.06
598,851.72,998.00,30145.86
599,851.79,999.00,21636.66
600,851.86,1000.00,15392.58
601,851.93,1001.00,11522.16
602,852.01,1002.00,8534.53
603,852.08,1003.00,6640.34
604,852.15,1004.00,5442.12
605,852.22,1005.00,4618.20
606,852.30,1006.00,3963.55
607,852.37,1007.00,3767.02
608,852.44,1008.00,3618.98
609,852.51,1009.00,3456.47
610,852.59,1010.00,3671.74
611,852.66,1011.00,3619.05
612,852.73,1012.00,3623.78
613,852.81,1013.00,3631.42
614,852.88,1014.00,3490.46
615,852.95,1015.00,3353.05
616,853.02,1016.00,3236.11
617,853.10,1017.00,2873.46
618,853.17,1018.00,2535.65
619,853.24,1019.00,2259.84
620,853.32,1020.00,1922.61
621,853.39,1021.00,1481.14
622,853.46,1022.00,1272.14
623,853.53,1023.00,1152.63
624,853.61,1024.00,913.56
625,853.68,1025.00,760.76
626,853.75,1026.00,630.45
627,853.83,1027.00,573.68
628,853.90,1028.00,525.86
629,853.97,1029.00,434.39
630,854.04,1030.00,383.11
631,854.12,1031.00,389.48
632,854.19,1032.00,371.20
633,854.26,1033.00,350.33
634,854.34,1034.00,370.23
635,854.41,1035.00,400.47
636,854.48,1036.00,335.71
637,854.55,1037.00,326.59
638,854.63,1038.00,350.65
639,854.70,1039.00,444.29
640,854.77,1040.00,445.20
641,854.85,1041.00,453.65
642,854.92,1042.00,408.78
643,854.99,1043.00,359.14
644,855.07,1044.00,291.61
645,855.14,1045.00,330.04
646,855.21,1046.00,308.01
647,855.29,1047.00,399.64
648,855.36,1048.00,323.36
649,855.43,1049.00,301.57
650,855.51,1050.00,244.81
651,855.58,1051.00,327.96
652,855.65,1052.00,162.11
653,855.72,1053.00,189.84
654,855.80,1054.00,247.36
655,855.87,1055.00,247.86
656,855.94,1056.00,233.60
657,856.02,1057.00,229.67
658,856.09,1058.00,172.09
659,856.16,1059.00,156.21
660,856.24,1060.00,102.07
661,856.31,1061.00,55.47
662,856.38,1062.00,69.43
663,856.46,1063.00,82.44
664,856.53,1064.00,50.44
665,856.60,1065.00,56.84
666,856.68,1066.00,62.80
667,856.75,1067.00,52.12
668,856.82,1068.00,60.31
669,856.90,1069.00,46.34
670,856.97,1070.00,87.20
671,857.04,1071.00,94.85
672,857.12,1072.00,142.73
673,857.19,1073.00,102.89
674,857.27,1074.00,145.59
675,857.34,1075.00,104.51
676,857.41,1076.00,69.00
677,857.49,1077.00,78.49
678,857.56,1078.00,86.31
679,857.63,1079.00,59.93
680,857.71,1080.00,74.22
681,857.78,1081.00,66.40
682,857.85,1082.00,119.45
683,857.93,1083.00,50.65
684,858.00,1084.00,92.45
685,858.07,1085.00,87.71
686,858.15,1086.00,196.18
687,858.22,1087.00,130.62
688,858.30,1088.00,222.51
689,858.37,1089.00,156.21
690,858.44,1090.00,188.94
691,858.52,1091.00,152.37
692,858.59,1092.00,99.93
693,858.66,1093.00,90.04
694,858.74,1094.00,80.72
695,858.81,1095.00,44.99
696,858.89,1096.00,17.44
697,858.96,1097.00,21.06
698,859.03,1098.00,25.93
699,859.11,1099.00,4.76
700,859.18,1100.00,35.84
701,859.25,1101.00,21.50
702,859.33,1102.00,22.74
703,859.40,1103.00,48.03
704,859.48,1104.00,43.22
705,859.55,1105.00,42.38
706,859.62,1106.00,13.50
707,859.70,1107.00,71.62
708,859.77,1108.00,93.43
709,859.85,1109.00,53.83
710,859.92,1110.00,129.26
711,859.99,1111.00,72.79
712,860.07,1112.00,149.88
713,860.14,1113.00,75.83
714,860.22,1114.00,98.23
715,860.29,1115.00,98.34
716,860.36,1116.00,106.43
717,860.44,1117.00,37.28
718,860.51,1118.00,49.73
719,860.59,1119.00,65.47
720,860.66,1120.00,59.28
721,860.73,1121.00,76.01
722,860.81,1122.00,45.91
723,860.88,1123.00,20.02
724,860.96,1124.00,34.78
725,861.03,1125.00,52.05
726,861.10,1126.00,75.18
727,861.18,1127.00,57.69
728,861.25,1128.00,74.23
729,861.33,1129.00,96.63
730,861.40,1130.00,104.88
731,861.47,1131.00,148.44
732,861.55,1132.00,196.78
733,861.62,1133.00,192.47
734,861.70,1134.00,255.35
735,861.77,1135.00,279.48
736,861.85,1136.00,260.38
737,861.92,1137.00,330.34
738,861.99,1138.00,323.96
739,862.07,1139.00,368.14
740,862.14,1140.00,375.32
741,862.22,1141.00,379.95
742,862.29,1142.00,456.74
743,862.37,1143.00,436.07
744,862.44,1144.00,445.27
745,862.52,1145.00,453.25
746,862.59,1146.00,436.05
747,862.66,1147.00,467.62
748,862.74,1148.00,452.36
749,862.81,1149.00,468.93
750,862.89,1150.00,443.57
751,862.96,1151.00,444.10
752,863.04,1152.00,493.63
753,863.11,1153.00,507.78
754,863.19,1154.00,474.85
755,863.26,1155.00,495.67
756,863.33,1156.00,519.21
757,863.41,1157.00,574.75
758,863.48,1158.00,568.62
759,863.56,1159.00,672.22
760,863.63,1160.00,738.26
761,863.71,1161.00,773.35
762,863.78,1162.00,848.26
763,863.86,1163.00,1049.33
764,863.93,1164.00,1161.92
765,864.01,1165.00,1428.15
766,864.08,1166.00,1726.89
767,864.15,1167.00,2159.59
768,864.23,1168.00,2564.62
769,864.30,1169.00,3169.95
770,864.38,1170.00,3784.91
771,864.45,1171.00,4837.71
772,864.53,1172.00,5358.05
773,864.60,1173.00,6411.93
774,864.68,1174.00,7095.02
775,864.75,1175.00,7727.95
776,864.83,1176.00,7699.08
777,864.90,1177.00,8075.88
778,864.98,1178.00,7988.81
779,865.05,1179.00,7411.74
780,865.13,1180.00,6677.00
781,865.20,1181.00,6122.58
782,865.28,1182.00,5286.43
783,865.35,1183.00,4405.77
784,865.43,1184.00,3772.37
785,865.50,1185.00,3101.21
786,865.58,1186.00,2587.99
787,865.65,1187.00,2208.40
788,865.73,1188.00,1896.45
789,865.80,1189.00,1565.86
790,865.88,1190.00,1314.55
791,865.95,1191.00,1145.69
792,866.03,1192.00,996.80
793,866.10,1193.00,887.93
794,866.18,1194.00,806.38
795,866.25,1195.00,728.28
796,866.33,1196.00,700.31
797,866.40,1197.00,683.01
798,866.48,1198.00,682.64
799,866.55,1199.00,625.54
800,866.63,1200.00,623.92
801,866.70,1201.00,664.29
802,866.78,1202.00,610.15
803,866.85,1203.00,604.49
804,866.93,1204.00,567.21
805,867.00,1205.00,616.70
806,867.08,1206.00,542.36
807,867.15,1207.00,509.93
808,867.23,1208.00,437.26
809,867.30,1209.00,437.34
810,867.38,1210.00,392.55
811,867.45,1211.00,402.60
812,867.53,1212.00,349.21
813,867.60,1213.00,333.56
814,867.68,1214.00,269.99
815,867.75,1215.00,241.92
816,867.83,1216.00,250.99
817,867.90,1217.00,318.51
818,867.98,1218.00,287.31
819,868.06,1219.00,284.48
820,868.13,1220.00,294.44
821,868.21,1221.00,297.76
822,868.28,1222.00,343.61
823,868.36,1223.00,353.50
824,868.43,1224.00,393.80
825,868.51,1225.00,430.35
826,868.58,1226.00,433.18
827,868.66,1227.00,500.90
828,868.73,1228.00,505.03
829,868.81,1229.00,534.57
830,868.89,1230.00,565.54
831,868.96,1231.00,573.19
832,869.04,1232.00,458.54
833,869.11,1233.00,506.24
834,869.19,1234.00,442.86
835,869.26,1235.00,447.13
836,869.34,1236.00,380.67
837,869.41,1237.00,396.92
838,869.49,1238.00,371.10
839,869.57,1239.00,277.01
840,869.64,1240.00,318.81
841,869.72,1241.00,346.09
842,869.79,1242.00,289.23
843,869.87,1243.00,278.50
844,869.94,1244.00,280.13
845,870.02,1245.00,288.59
846,870.09,1246.00,280.61
847,870.17,1247.00,238.54
848,870.25,1248.00,194.58
849,870.32,1249.00,209.21
850,870.40,1250.00,147.43
851,870.47,1251.00,195.82
852,870.55,1252.00,213.84
853,870.63,1253.00,148.32
854,870.70,1254.00,155.88
855,870.78,1255.00,163.05
856,870.85,1256.00,156.40
857,870.93,1257.00,228.99
858,871.00,1258.00,188.19
859,871.08,1259.00,207.08
860,871.16,1260.00,177.39
861,871.23,1261.00,251.06
862,871.31,1262.00,163.16
863,871.38,1263.00,267.17
864,871.46,1264.00,243.17
865,871.54,1265.00,164.16
866,871.61,1266.00,184.41
867,871.69,1267.00,249.11
868,871.76,1268.00,250.83
869,871.84,1269.00,294.98
870,871.92,1270.00,263.76
871,871.99,1271.00,360.22
872,872.07,1272.00,271.16
873,872.14,1273.00,333.39
874,872.22,1274.00,315.81
875,872.30,1275.00,331.70
876,872.37,1276.00,307.07
877,872.45,1277.00,378.93
878,872.52,1278.00,247.66
879,872.60,1279.00,192.59
880,872.68,1280.00,121.22
881,872.75,1281.00,93.72
882,872.83,1282.00,126.11
883,872.91,1283.00,155.48
884,872.98,1284.00,153.66
885,873.06,1285.00,163.38
886,873.13,1286.00,113.28
887,873.21,1287.00,194.54
888,873.29,1288.00,104.75
889,873.36,1289.00,233.58
890,873.44,1290.00,183.64
891,873.52,1291.00,267.57
892,873.59,1292.00,233.94
893,873.67,1293.00,298.85
894,873.74,1294.00,205.38
895,873.82,1295.00,159.93
896,873.90,1296.00,165.04
897,873.97,1297.00,127.58
898,874.05,1298.00,141.22
899,874.13,1299.00,131.94
900,874.20,1300.00,132.45
901,874.28,1301.00,221.13
902,874.36,1302.00,154.24
903,874.43,1303.00,272.47
904,874.51,1304.00,203.56
905,874.58,1305.00,216.47
906,874.66,1306.00,274.15
907,874.74,1307.00,243.99
908,874.81,1308.00,280.13
909,874.89,1309.00,225.61
910,874.97,1310.00,125.56
911,875.04,1311.00,61.34
912,875.12,1312.00,24.58
913,875.20,1313.00,36.94
914,875.27,1314.00,28.84
915,875.35,1315.00,20.12
916,875.43,1316.00,19.91
917,875.50,1317.00,32.79
918,875.58,1318.00,21.00
919,875.66,1319.00,22.40
920,875.73,1320.00,15.40
921,875.81,1321.00,21.87
922,875.89,1322.00,43.02
923,875.96,1323.00,19.09
924,876.04,1324.00,56.57
925,876.12,1325.00,94.18
926,876.19,1326.00,49.71
927,876.27,1327.00,72.13
928,876.35,1328.00,56.92
929,876.42,1329.00,72.50
930,876.50,1330.00,68.87
931,876.58,1331.00,82.46
932,876.65,1332.00,68.00
933,876.73,1333.00,101.49
934,876.81,1334.00,66.69
935,876.89,1335.00,54.32
936,876.96,1336.00,28.50
937,877.04,1337.00,34.35
938,877.12,1338.00,48.12
939,877.19,1339.00,22.35
940,877.27,1340.00,34.55
941,877.35,1341.00,59.17
942,877.42,1342.00,25.08
943,877.50,1343.00,45.92
944,877.58,1344.00,48.58
945,877.65,1345.00,39.88
946,877.73,1346.00,46.39
947,877.81,1347.00,51.22
948,877.89,1348.00,56.38
949,877.96,1349.00,80.41
950,878.04,1350.00,52.72
951,878.12,1351.00,49.20
952,878.19,1352.00,38.88
953,878.27,1353.00,20.12
954,878.35,1354.00,45.67
955,878.43,1355.00,10.43
956,878.50,1356.00,26.92
957,878.58,1357.00,44.38
958,878.66,1358.00,13.67
959,878.73,1359.00,12.13
960,878.81,1360.00,16.44
961,878.89,1361.00,6.50
962,878.97,1362.00,13.20
